model,file,system,user,assistant,tool,total
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\617d40f7-b2f2-44b2-b8dd-77b3366faed6.json,1,1,30,39,71
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\61a48625-8165-4641-b558-892d8bc93864.json,1,1,22,22,46
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\62c74675-fc4c-4b3b-93ab-63b3f903d4dd.json,1,1,41,49,92
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\62d9090e-4d37-4fa6-9b0a-56f882efb018.json,1,1,26,30,58
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\633905de-f992-4323-85b3-c802471f1a66.json,1,1,60,62,124
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\638bed6e-9f25-46da-bcd4-ab80e503e2c8.json,1,1,24,23,49
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\640580f5-8eea-4b83-a8cc-6b1a7894e37e.json,1,1,23,25,50
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\64b1c50d-7064-4273-9b98-18c179758cca.json,1,1,43,54,99
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\650bf15a-ac1e-4fbd-a7bb-7a7fb424bb6d.json,1,1,51,51,104
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\65443918-28dd-4df1-a85e-3401d1826576.json,1,1,16,21,39
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\656c8430-3b7f-44c0-9871-dcba6183f02e.json,1,1,35,37,74
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\65a86f6c-6659-4d7d-a7a4-ba760a37191a.json,1,1,24,25,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\661bcc52-8999-4139-9c98-6cbca0924021.json,1,1,35,46,83
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\66223e25-10c2-480f-8235-385232367ec1.json,1,1,26,31,59
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\66dad57d-e1a8-44a7-b323-f119eaa80e27.json,1,1,28,32,62
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\66e17e54-304b-4c10-9e06-dfd3240d3bbe.json,1,1,20,30,52
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\67434c58-ff12-4970-9159-ea64e6136139.json,1,1,21,22,45
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6766866d-d5e1-4849-8381-b07a1513f126.json,1,1,24,25,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\67db433e-c022-414c-9ce3-32e45475e303.json,1,1,44,52,98
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6823b73f-79cc-4318-b256-a823738595e8.json,1,1,13,14,29
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6849e58d-ac4c-4d77-a56a-6b0778ae35d7.json,1,1,23,24,49
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6903bcd9-6446-4d87-91c0-74f1c2942817.json,1,1,34,36,72
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\696e5625-1989-4f06-aa1f-a6e69e10440c.json,1,1,13,13,28
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\697c5fda-2759-4de4-8247-bfb25b15665d.json,1,1,57,75,134
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\698805fa-b43e-48b9-b40d-009699c866c9.json,1,1,17,22,41
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\69c41d3a-7a17-406e-bca9-d898dfa05f28.json,1,1,18,19,39
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6a2c69fa-10bd-44a5-9d51-c53253f05c9d.json,1,1,18,24,44
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6a8e4349-5f32-4a4d-91a7-908d44c862ba.json,1,1,54,61,117
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6a95e66e-e3ef-4cca-b9a2-2d215687d8f5.json,1,1,40,44,86
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6aa17928-e3ac-4401-8adf-83b7e884bb08.json,1,1,23,25,50
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6ae96c8a-d596-4b50-b231-d9e2782885c5.json,1,1,80,83,165
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6b0e4f6d-da7c-4de8-9cc6-26571c7e5bf0.json,1,1,34,38,74
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6c1cc2e8-6c80-4a31-9930-241315183ecf.json,1,1,39,46,87
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6c311781-f8e6-4509-bf9a-e7f46e175357.json,1,1,24,28,54
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6e56a88d-6072-49ab-b475-84ce69a2a604.json,1,1,38,46,86
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6e948e0e-36ad-416c-8f0d-ce2722ff0f97.json,1,1,15,17,34
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\6ea80144-a98d-4bb2-aded-a450e880aa6f.json,1,1,36,41,79
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\70a16e21-7fb1-4eea-b02b-af85e9b69798.json,1,1,26,30,58
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\70af0275-0c78-4896-af8c-a4de54b0966e.json,1,1,18,19,39
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\70bc4347-4e84-43c2-9a09-517a93ef2796.json,1,1,11,11,24
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\70db70c6-0a66-4dda-af4f-27cc3541d78d.json,1,1,76,90,168
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\712d333a-ea3f-45c1-a5d0-4ba2bcad9f74.json,1,1,63,70,135
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\71680830-7839-4bb5-947e-baa6176bb42f.json,1,1,41,45,88
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\71b7fc0b-d800-40d4-b1bd-c925ef6200d1.json,1,1,25,27,54
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\71c262ba-430c-479d-b8e2-2d504bcdee46.json,1,1,30,34,66
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\71fbe194-6337-4607-b8c0-003937b6787f.json,1,1,36,38,76
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7211edb1-a29f-4064-b2b4-6a2f6188d615.json,1,1,21,23,46
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\73424fef-8af2-44ba-b382-90f760a98b71.json,1,1,81,105,188
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\74b0bf46-4f6e-4103-97d7-f4820679ea60.json,1,1,59,80,141
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\76457c84-15c8-4a4f-b001-c478ccdb8017.json,1,1,24,27,53
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\78311eb2-68a1-4e74-ad3f-56cc8cd60804.json,1,1,41,43,86
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\78b8dcfd-d6b9-44ac-949a-56d934b129d3.json,1,1,37,47,86
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\79a1fa1e-b359-46f3-82b3-ef871f0bf856.json,1,1,15,16,33
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\79c331b8-779e-4071-8da0-a7fad332143a.json,1,1,32,36,70
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\79ee747a-b881-48f1-922d-06f0c11af240.json,1,1,12,16,30
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7a20e83d-e10e-4121-aad5-465924a2bdb1.json,1,1,25,25,52
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7a32d3ca-f832-48f8-86ad-7cd81328b10e.json,1,1,38,43,83
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7a472215-3f8b-40f4-a746-a6e1b411a14f.json,1,1,47,50,99
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7b319d35-d457-430a-9fe5-6ba13f8dd6f3.json,1,1,21,23,46
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7b7ffd1c-fb5c-47b0-8993-a89f3bce458f.json,1,1,29,32,63
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7bf49126-e0fc-4891-8e93-7321e6db7405.json,1,1,35,38,75
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7c4bbfd4-049b-4ff9-9701-99ec4a96c8c0.json,1,1,22,26,50
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7c8a88f3-6d9d-48a3-b3fd-cea31b25df40.json,1,1,32,32,66
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7ce5095d-42ff-4494-a3de-260b0c2517db.json,1,1,36,38,76
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7d596f63-b9e3-4882-a8f5-84a8f5f60a0c.json,1,1,36,43,81
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7e1e6bdb-c776-47c3-8e16-9afcdb39997c.json,1,1,30,32,64
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7ed2734f-9c70-4423-917e-633c163ab636.json,1,1,28,30,60
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7eebddb9-ae93-489b-9ac3-0205096feb6d.json,1,1,21,26,49
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7f4bc073-fe65-4a09-ad2e-546c47f0a1c3.json,1,1,52,66,120
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7fda56bd-6c4f-4697-bbe4-e6ba2cd991ff.json,1,1,24,33,59
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\7fe35c46-bb92-4913-845a-36a0d57ba49e.json,1,1,11,11,24
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\811b5c61-974d-4722-965d-cefe088cd6d6.json,1,1,36,39,77
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\81e94dec-fcff-4084-a8e3-51ba0f26c13a.json,1,1,19,24,45
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\82c3016b-39f5-49c4-9fa7-215430454983.json,1,1,27,33,62
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\830f6696-0f89-4186-8d2f-194854c01253.json,1,1,42,47,91
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\833bba2f-e830-4a5e-8d6a-d4738423f3e9.json,1,1,70,93,165
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\83eea7b8-7dfe-4b2b-9b8e-2cf979f4da90.json,1,1,6,6,14
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\83fc2f6f-56f7-4d71-a2ae-07663a50b81e.json,1,1,38,50,90
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\84de4ad0-cf6c-46c5-a3be-c2224e71db0b.json,1,1,38,39,79
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\851c856e-055f-4a32-87f5-80f76c44c3af.json,1,1,41,43,86
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8585b60c-20fc-4c14-ab15-87dcf2c9860b.json,1,1,26,29,57
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\85d6d0d6-d03d-4447-84cb-e04e3f78e545.json,1,1,22,24,48
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\862882d7-f6ad-4342-9137-ebefe2547987.json,1,1,28,30,60
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\88f278dc-6f34-4009-a405-3f995689ea17.json,1,1,19,25,46
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8914ffd1-77eb-4a5b-b51f-8b90bd808af3.json,1,1,27,34,63
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\89d4dbe3-ac0e-4624-bd68-6b77c3f67631.json,1,1,24,25,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8a03d8bb-af99-4b67-8ed0-60df0478d0d8.json,1,1,63,66,131
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8a8c02f3-0cf0-4b93-bed3-8a8fa659b2cd.json,1,1,14,13,29
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8ab46546-bca8-4175-97f2-2377a6e99d86.json,1,1,27,32,61
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8bb21280-570b-42d1-ac5d-7d74c02f7714.json,1,1,29,29,60
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8bf4cdb9-4483-41f4-96a8-15de11d471f7.json,1,1,26,27,55
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8c554ab7-e7cf-45ea-a4fc-a6b326a7cedb.json,1,1,94,106,202
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8d4ac6c1-4325-41f8-89af-4f4b96d1b934.json,1,1,18,18,38
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8d96e63c-8c20-4486-badd-f3caebf4ca54.json,1,1,30,33,65
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8e0ed472-3126-44af-9659-3a41384da8ec.json,1,1,22,27,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8e28d3cb-b1c6-47a1-bf9c-452dd9832123.json,1,1,45,48,95
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8e71f14e-bc8d-46c1-9899-4303859ae7ae.json,1,1,67,72,141
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8e7bc119-87ae-42d7-af2e-6ccd4cc88996.json,1,1,34,36,72
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8ecfb77c-4f1a-4cd9-be87-6035e9adceb8.json,1,1,20,21,43
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8f44acdd-a1f5-4e61-8a27-427d7f0a7b99.json,1,1,23,24,49
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8f730aca-c972-403a-8025-7425f89d643c.json,1,1,16,16,34
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\8fa1370d-e3d4-4ac0-b767-c7193eb0be8d.json,1,1,44,50,96
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\912a0729-eca8-495e-8453-9a445cc827a4.json,1,1,27,30,59
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\912bd013-4a5c-4dc7-b03f-e592c574c8b4.json,1,1,74,77,153
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\91f136b8-c290-4d7d-930c-f9360b7c0508.json,1,1,33,34,69
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\921dbe5e-3a3f-431a-8732-b76c1659e67c.json,1,1,16,16,34
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9224bbd9-8e43-4bb8-b344-c725cc0bceca.json,1,1,21,21,44
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\92cd5cae-72f5-4e41-963e-4c36e8586cc8.json,1,1,63,94,159
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\92fc6410-a8b9-4924-97e2-2e25ffa0309e.json,1,1,37,37,76
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\939128aa-8d0a-4e1e-9533-25f035308ffa.json,1,1,27,27,56
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\940e544d-c3d9-4a8e-be60-1538199a1e64.json,1,1,38,45,85
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\945c18f6-98f6-4ffd-a391-6b64531056ed.json,1,1,16,16,34
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\94c71dac-f214-4584-9dd5-fb7d67e9a865.json,1,1,33,36,71
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\95c4ea17-8977-4c53-9a81-e5649e79f79d.json,1,1,12,12,26
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9683199a-532b-472e-b43c-c5dfe2ee1f39.json,1,1,14,17,33
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\969e53ae-0d99-4a66-9122-4c8868cb72f2.json,1,1,28,32,62
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9787ecb4-e687-4cdc-9ed5-a377438750a0.json,1,1,65,88,155
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\98ffe1eb-d24a-48f8-97f6-7178a1d76210.json,1,1,20,24,46
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9b58de2b-d082-4231-ba28-161d22de1e96.json,1,1,23,23,48
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9bcc4bd9-a398-4768-9fe1-682484806ea0.json,1,1,53,54,109
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9be44f88-c3f8-4dee-bd51-e7e072009ee9.json,1,1,30,31,63
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9bfef291-a591-46d1-9715-855aa94d241e.json,1,1,41,45,88
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9cb298ee-8a30-4a75-bc50-09b259942c2e.json,1,1,25,29,56
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9d5a7894-fb93-4dc8-a9fe-c576a05f0bff.json,1,1,19,24,45
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9e102abc-bebb-41f9-91f0-1236ad788313.json,1,1,28,30,60
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9e1597b6-b9c0-4069-9321-34a4955ffb39.json,1,1,23,26,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9e2876fe-61a7-42bc-a8d4-99b64115c43c.json,1,1,34,45,81
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9ee52187-884d-4835-96b9-7a95fc62899e.json,1,1,17,18,37
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9ee8e50c-f99b-4265-878a-42f8ea2ea53c.json,1,1,38,41,81
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9f0c6dc0-43f3-45fb-a0b8-5ffbfd81f8f5.json,1,1,41,43,86
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9f7a1ad7-1f54-4ff8-916c-4b1bce7e46d3.json,1,1,25,27,54
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\9f7dd2ca-483d-4610-9772-a932ca305fee.json,1,1,23,23,48
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a01fac0a-26ea-48bd-ab13-5561bead81e2.json,1,1,38,43,83
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a042dee6-c363-4c93-a9cd-0f4c09b8783a.json,1,1,20,21,43
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a07a2630-e914-4d77-bc6e-a39a08b862a1.json,1,1,21,21,44
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a089393d-2a2a-46aa-82e9-600e5c4d1d35.json,1,1,21,25,48
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a0b3dd92-0e73-4b9f-abc0-3a2d841fed35.json,1,1,25,26,53
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a0cb27fc-bad7-4aca-87e9-0b543d49a55a.json,1,1,34,37,73
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a15a711f-8070-4b56-92b0-0780b5f7fa0d.json,1,1,18,19,39
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a1aebd9b-bd34-488d-b156-7bbee07f24de.json,1,1,27,27,56
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a1efd5ed-577d-4da5-a9d2-74cf9f863f16.json,1,1,32,36,70
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a26344fb-a4f7-4554-a150-666f3e4971e8.json,1,1,24,32,58
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a28d12fd-2cd2-419a-93e8-3ac6ec49f8b7.json,1,1,16,16,34
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a2a1fe67-2325-4bd6-939a-f50c0a468b5a.json,1,1,29,30,61
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a2d394e6-ebb5-4f9d-bf32-60002cd0101f.json,1,1,10,10,22
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a477dfc8-33ba-4afd-8248-e122a273ccde.json,1,1,23,26,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a4d7d9a3-b178-47fe-9cf1-52565c5d0e76.json,1,1,64,93,159
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a5a15f25-5df3-4b42-937d-18d10e51211e.json,1,1,38,44,84
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a61fd11b-4128-411e-aaeb-b90e6e98ba83.json,1,1,44,54,100
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a69e0c51-e3f6-4269-8122-31b4e3c0d85e.json,1,1,33,40,75
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a6ded243-a8ac-4979-a040-792449f3a876.json,1,1,15,20,37
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a774aa96-66bf-49c3-a79c-22b788de4fbe.json,1,1,75,76,153
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a77e0633-dc96-461d-8fb7-ab34136c6d4e.json,1,1,72,76,150
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a7efcb1d-20d8-4913-bfa2-2928060ffeb5.json,1,1,30,32,64
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\a8361ac5-c06a-4f82-828d-79a91f18b659.json,1,1,43,47,92
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\aa1118cc-61e2-40e7-9362-b350c886d3c9.json,1,1,34,36,72
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\abdc0c69-a7b5-4b4a-9734-3d6f2c80e862.json,1,1,35,54,91
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\abff2d73-4a6f-4056-a2b4-6622654198e4.json,1,1,14,16,32
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\ac1970f7-09b8-45bb-baf7-7332027009b2.json,1,1,23,25,50
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\adb78807-1802-44a2-9e45-b1f23a672aee.json,1,1,24,25,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\af479bc3-a87d-4085-a13f-68b0a6f90bd8.json,1,1,23,29,54
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\af666efa-70ad-4d98-9ab0-5b9657663456.json,1,1,26,29,57
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b1443f16-2998-473a-a51d-33db355a8268.json,1,1,23,25,50
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b193d414-8cb0-42fe-882e-5a8f6646d285.json,1,1,38,44,84
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b1fe3060-ea25-4de4-b4b0-c7ea2b14e2e7.json,1,1,24,25,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b24646f5-2b10-4039-a624-a02a16ab79f0.json,1,1,30,36,68
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b25e9588-f48b-4de0-a84e-675de2ad5805.json,1,1,32,36,70
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b29c9e9f-cec0-4086-a912-152e7aa88911.json,1,1,28,34,64
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b3528406-7f65-49bb-bc90-469c963c6baf.json,1,1,21,21,44
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b387eeb7-a700-4aef-96f3-e328fb0b92c0.json,1,1,25,27,54
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b4821238-b303-41bc-badd-a03c33690fcd.json,1,1,39,40,81
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b4a9d5a1-44b5-4596-a629-7c6bdad2afd6.json,1,1,22,27,51
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b4afdff4-754a-489e-a796-765bb4fdd07e.json,1,1,29,29,60
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b59097dd-a2f8-4b5c-b69f-de254bb33d1c.json,1,1,33,36,71
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b634d505-fe69-42d8-b699-e9f6edbdf98f.json,1,1,14,15,31
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b665fb8c-03d1-48b4-b011-de16180c0872.json,1,1,27,27,56
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b67ff26e-af4e-40f0-ad46-5f5365d96663.json,1,1,20,21,43
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b733a953-70d9-4ff0-93fb-42196767b7d4.json,1,1,23,27,52
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b8f29618-cde9-4d07-aa1c-ca8ccf2e45d7.json,1,1,37,38,77
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\b9e0276e-b9de-4c75-86df-ac9bd08c3345.json,1,1,22,22,46
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\ba0fdcb0-4f66-48e7-98ed-15c65ba940cc.json,1,1,23,24,49
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\bafc1235-e663-4a50-b00a-0d89cfce24ca.json,1,1,18,24,44
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\bb53573e-f570-437d-a42e-1a6b18a90c13.json,1,1,56,56,114
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\bbc64689-69fc-4b48-8220-4a7ea4e7b787.json,1,1,14,15,31
claude-4-5-opus-high,experiments_for_task2\claude-4-5-opus-high\bbf359a4-5b85-4158-92bf-e01aec8108e1.json,1,1,18,18,38
